SaleID,price
202609,9.765111962
202610,10.40986618
202611,6.834227846
202612,9.333136351
202613,7.490515849
202614,7.151949018
202616,10.53634867
202617,8.913010275
202618,7.128796907
202620,7.482124806
202621,6.641265852
202622,9.855737664
202623,8.546528272
202624,8.346555614
202625,9.449091955
202626,9.045881277
202627,9.567328739
202628,8.725720768
202629,9.905413871
202630,7.484434143
202631,8.44474515
202632,6.98494417
202633,6.832297284
202634,8.204857254
202635,9.983164577
202636,7.242372304
202637,7.793327585
202638,10.28036526
202639,6.445988484
202640,8.149144878
202641,8.208128972
202642,7.832607436
202643,8.598081742
202644,7.19197876
202645,6.862820973
202646,8.456807882
202647,6.100439337
202648,9.068308107
202649,6.853671044
202650,7.356869244
202651,8.67628662
202652,6.610204628
202653,7.528492337
202654,7.843724826
202655,7.093261553
202656,8.86012227
202657,7.151177846
202658,9.524208961
202659,8.556566655
202660,6.345179431
202661,9.43239284
202662,8.223953598
202663,8.490316182
202664,10.28697822
202665,8.436831399
202666,7.348396479
202667,8.052535541
202668,7.537577836
202669,8.294677395
202670,9.295742501
202671,9.966696219
202672,8.932829131
202673,9.718911136
202674,8.246769399
202675,6.531005951
202676,8.616209457
202678,9.566192483
202679,6.043205313
202680,7.384854429
202681,8.902283045
202682,7.509138842
202683,7.853764491
202684,8.297983472
202685,9.366218914
202686,8.915174299
202687,7.726022678
202688,7.466638662
202689,5.685809984
202690,10.29513592
202691,7.717920713
202692,9.838876874
202693,6.999804164
202694,7.03358089
202695,9.021510773
202696,8.686050102
202697,7.738928472
202698,6.192179713
202699,6.988133581
202700,8.287182819
202701,8.269656455
202702,8.943320622
202703,6.928229078
202704,10.36037975
202705,7.464694042
202706,8.097489748
202707,6.695464378
202708,9.844800135
202709,9.760859663
202710,6.747658529
202711,6.789192181
202712,8.492236902
202713,7.732102236
202714,7.22598516
202715,8.454958767
202716,8.735555443
202717,7.628325521
202718,9.611557668
202719,10.19723205
202720,7.200916521
202721,8.726379991
202722,8.850147044
202723,7.395617638
202724,8.991579844
202725,9.001851697
202726,8.544458933
202727,8.487125972
202728,7.230763508
202729,7.178869947
202730,8.263861826
202731,6.554897107
202732,7.974108075
202733,7.011535411
202734,6.806671691
202735,8.100062965
202736,7.714134627
202737,6.867577248
202738,6.957151497
202739,7.008182805
202740,7.440640401
202741,8.599149425
202742,7.353614754
202743,10.78816683
202745,7.310911409
202746,6.521173022
202747,8.670595313
202748,8.69300168
202749,7.949608046
202750,7.930559639
202751,7.730718196
202752,9.430424206
202754,8.784397891
202755,8.952355004
202756,8.16258918
202757,7.403569579
202758,7.325460189
202759,9.793520367
202760,8.33931209
202761,7.610708783
202762,7.35577642
202763,9.837141828
202764,8.791754718
202765,8.342396144
202766,9.132016526
202767,7.553557849
202768,6.941076929
202769,8.080340105
202770,9.591023717
202771,10.94322647
202772,6.652107954
202773,8.65518644
202774,7.43937166
202775,9.078271364
202776,8.106977075
202777,7.465415644
202778,5.528368064
202779,5.77224436
202780,9.003183154
202781,7.205389188
202782,7.651327048
202783,8.1220214
202784,7.935842006
202785,8.204096069
202787,6.577889505
202788,7.868101731
202789,7.691392308
202790,6.033725453
202791,8.178397321
202792,7.366076564
202793,8.478510904
202794,10.03197787
202795,10.3198995
202796,10.1147951
202797,8.246439737
202798,6.180993909
202799,8.788221273
202800,6.237401878
202801,10.17241996
202802,10.12529646
202803,6.650501291
202804,8.398744448
202805,8.046783688
202806,6.162596738
202807,8.026300157
202808,6.845317754
202809,6.984493792
202811,7.618989785
202812,6.188662089
202813,7.937550815
202814,7.710037128
202815,8.585755305
202816,7.715605163
202817,7.220825753
202818,8.07513224
202819,7.782959876
202820,6.454401051
202821,7.011896595
202822,6.761621321
202823,9.805268233
202824,8.911253896
202825,8.299286193
202826,8.248264949
202827,6.174404682
202828,9.622797489
202829,8.817650587
202830,9.667056293
202831,8.704507508
202832,7.955412656
202833,8.697094945
202834,8.403152988
202835,6.009042797
202836,7.584962194
202837,9.838370411
202838,6.724785354
202839,9.066570852
202840,7.224604021
202841,8.088329484
202842,7.909525983
202843,7.726582895
202844,7.760576573
202845,8.543207614
202846,8.890284196
202847,8.411601267
202848,6.880361324
202849,7.993173655
202850,6.818355217
202851,7.407917436
202852,10.33261809
202853,7.01609605
202854,9.429864833
202855,9.543883464
202856,7.912985476
202857,8.664730179
202858,5.37969619
202859,8.027157211
202860,8.868164547
202861,10.13361708
202862,8.869378824
202863,10.19596625
202864,7.075230805
202865,7.510963968
202866,8.267718067
202867,8.643565036
202868,8.335666676
202869,8.225627348
202871,9.528629563
202872,8.346366269
202873,9.776801525
202874,9.984645917
202875,9.160743237
202876,6.81662024
202877,10.09925211
202878,7.651144083
202879,8.135959555
202880,9.446899245
202881,7.20369657
202882,7.777915002
202883,8.400651773
202884,10.44959925
202885,6.507503639
202886,9.312202652
202887,9.147976895
202888,10.42385455
202889,7.049461678
202890,7.509549251
202891,7.405266737
202892,9.651730605
202893,10.44147671
202894,6.499349444
202895,7.817331972
202896,8.291866739
202897,5.6474308
202898,6.308322664
202899,8.571093654
202900,7.664471454
202901,9.339697235
202902,8.428312265
202903,8.969313077
202904,7.59800406
202905,9.184893794
202906,9.684164917
202907,7.325676977
202909,9.239069853
202910,8.120382497
202911,7.899983125
202912,9.301091312
202913,9.127270623
202914,9.611637852
202915,7.565769232
202916,7.53105665
202917,7.20763141
202918,8.099629681
202919,9.030436394
202920,10.20088383
202921,9.969452696
202922,6.313142951
202923,6.384992027
202925,9.456132241
202926,6.866280779
202927,8.776672481
202928,7.249445181
202929,7.758750157
202930,7.719506838
202931,8.575644853
202932,6.75106912
202933,7.831325568
202934,9.078698907
202935,6.680218008
202936,7.371530143
202937,7.638654783
202938,6.649340472
202939,9.199748076
202940,7.904290911
202941,9.49280982
202942,7.345305167
202943,8.801084039
202944,6.823927798
202946,7.217050401
202947,7.315515023
202948,9.539019634
202949,8.674015622
202950,7.72820318
202951,4.833777115
202952,6.747600222
202953,7.194053581
202954,9.182607262
202955,7.701110589
202956,7.770848577
202957,6.290948046
202958,7.498983013
202959,8.280800363
202960,7.928168859
202961,6.99708049
202962,7.958438334
202963,7.900815219
202964,8.481385867
202965,8.761017394
202966,7.121421266
202967,8.614500557
202968,8.26840322
202969,9.288114202
202970,10.18309228
202971,9.312051178
202972,6.81584917
202973,7.721822092
202974,7.875876112
202975,6.975539774
202976,7.963970862
202977,5.477141465
202978,7.019584358
202979,8.112808777
202980,10.61026525
202981,8.768636854
202982,10.23970793
202983,6.553788971
202984,7.461780767
202985,9.661182358
202986,7.881370207
202987,7.965259237
202988,7.69593562
202990,7.924758544
202991,10.15772827
202992,8.354256318
202993,8.605663024
202994,4.625615868
202995,8.308090262
202996,9.229663728
202998,9.059840382
202999,6.194690011
203000,6.640038377
203001,8.178617856
203002,6.737902531
203003,9.412924602
203004,8.489467516
203005,7.636125206
203006,9.458939973
203007,9.349439827
203008,7.667960594
203009,6.412630008
203010,7.58009992
203011,9.019346211
203012,8.32357548
203013,8.65501085
203014,7.665807206
203015,8.935595627
203016,7.349384094
203017,8.754719493
203018,8.22075318
203019,7.856337467
203020,8.574076757
203021,9.906904231
203022,9.915804401
203023,9.826858474
203024,8.124526974
203025,9.515016874
203026,7.969002975
203027,9.335453469
203028,5.901843116
203029,7.89755904
203030,9.508971361
203031,8.586803762
203032,10.26385191
203033,8.001770097
203034,9.423245776
203035,7.044027199
203036,7.723646051
203037,7.323147896
203038,7.874798907
203039,7.432938007
203040,7.035106456
203041,8.643995432
203042,6.515474921
203043,10.39188816
203044,8.086772303
203045,7.272571244
203046,8.2717382
203047,9.293655947
203048,8.202147348
203049,9.653147333
203050,7.338782737
203051,7.748492183
203052,7.564727219
203053,7.413075916
203054,9.358790653
203055,6.970558885
203056,9.632411514
203057,7.874972239
203058,7.894328377
203059,9.59501994
203061,7.442263963
203062,8.0476982
203063,7.429666989
203064,7.665532034
203065,7.42624842
203066,7.355003098
203067,9.113832259
203068,8.744801702
203069,9.508864843
203070,7.741412265
203071,7.949158886
203072,9.383907154
203073,6.778624155
203074,7.433684514
203075,8.067390884
203076,6.56188463
203077,7.75153121
203078,6.119102082
203079,9.033039262
203080,8.851327941
203081,9.565037992
203082,8.634894436
203083,8.562618514
203084,7.6183357
203085,7.949439619
203086,9.202840995
203087,10.05988497
203088,9.881308758
203089,8.733565808
203090,8.012775927
203091,8.064825835
203092,9.637346386
203093,10.06805515
203094,7.363274449
203095,9.369152815
203096,9.515487893
203097,7.437345806
203098,9.708150697
203099,8.340187024
203100,8.847745629
203101,7.656394991
203102,9.74943042
203103,9.919085042
203104,7.884554375
203105,6.420012592
203106,6.816915639
203107,7.045641564
203108,7.917073536
203109,6.094752951
203110,8.44572793
203111,6.177453761
203112,7.691317476
203113,6.365014949
203114,6.482802905
203115,7.961011987
203116,10.00508452
203117,6.566064592
203118,6.732763531
203119,6.788137858
203120,8.83029844
203121,7.936908889
203122,8.924614268
203123,7.437057734
203124,9.918469545
203125,9.089216926
203126,8.33234737
203127,9.194838694
203128,8.361626192
203129,8.39077574
203130,7.214483371
203131,8.209787406
203132,7.69035606
203133,7.167210489
203134,9.455198808
203135,8.427997186
203136,7.652911764
203137,6.628987128
203138,6.745286408
203139,8.741310201
203140,8.730365471
203141,9.648458015
203142,8.365591374
203143,9.40156589
203144,7.03120728
203145,10.17413085
203146,7.776026767
203147,6.711480255
203148,7.124014482
203149,9.124915593
203150,7.684742099
203151,9.178723055
203152,8.666200111
203153,8.264154686
203154,7.853089028
203155,8.923997369
203156,8.701372308
203157,6.640219955
203158,6.688506853
203159,8.039180562
203160,8.963415954
203161,7.322911988
203162,7.093103847
203163,9.504882803
203164,9.746418613
203165,8.881653809
203166,7.790059034
203167,7.600185218
203168,8.504504192
203169,6.539987732
203170,9.431164652
203172,8.572322318
203173,8.286272698
203174,7.664992145
203175,9.086270443
203176,9.082889262
203177,6.206523303
203178,7.298205331
203179,10.11832501
203180,7.349349227
203181,8.746076466
203182,8.962255866
203183,10.00775893
203184,7.679243169
203185,9.496801554
203186,9.518636093
203187,7.731954326
203188,8.519356878
203189,8.239445002
203190,7.446418744
203191,11.1587559
203192,7.258163273
203193,7.88821814
203194,7.76369549
203195,6.359441932
203196,9.360310723
203197,9.120855113
203199,5.041321055
203200,7.435468215
203201,9.279462104
203202,6.262355928
203203,7.876298397
203204,8.410368501
203205,8.971318018
203206,10.49845768
203207,6.467676022
203208,8.329106434
203209,6.883970385
203210,8.066228221
203211,6.630228568
203212,8.731464857
203213,7.367581134
203214,7.362872692
203215,5.967251477
203216,8.981889454
203217,7.725021466
203218,7.145605453
203219,7.783918371
203220,7.85862846
203221,8.399414268
203222,8.400436498
203223,8.823371534
203224,7.053832749
203225,9.610154738
203226,9.102922254
203227,8.287501662
203228,6.378893636
203229,7.415311616
203230,8.703902201
203231,8.415045562
203232,8.4572822
203233,7.7730977
203234,9.250746889
203235,6.101717314
203236,8.005269892
203237,7.799809337
203238,9.437252888
203239,9.582415573
203240,9.044267035
203241,8.541409841
203242,8.258787355
203243,6.772629214
203244,6.586805568
203245,8.783259049
203246,8.340448159
203247,8.098910243
203248,9.019320616
203249,7.785951956
203250,7.798405783
203251,8.550667593
203252,8.562148188
203253,9.453110611
203254,7.576988569
203255,6.654306423
203258,7.98797889
203259,10.22170089
203260,10.17964951
203261,8.346981982
203262,7.234754967
203263,7.144100005
203264,7.627000379
203265,9.601988011
203266,8.831002313
203267,8.859568596
203268,8.053360723
203269,6.223896933
203270,8.635089796
203271,8.158874693
203273,7.411999734
203274,6.214732307
203276,8.521429801
203277,8.861708242
203278,7.21003686
203280,7.360970052
203281,7.641426631
203282,9.217613876
203283,9.792585308
203284,8.547408258
203285,8.447600886
203286,9.447619438
203287,8.532280428
203288,8.369725636
203289,6.212245659
203290,8.504060375
203291,7.894187507
203292,9.508467131
203293,9.864365274
203294,8.065694768
203295,7.939458808
203296,6.243819623
203297,8.361774029
203298,9.156483223
203299,7.800962368
203300,5.637519886
203302,8.494434042
203303,7.357058203
203304,7.282547811
203305,6.799190842
203306,8.311277636
203307,7.126735117
203308,8.481692906
203309,9.121290765
203310,7.290033824
203311,8.694862086
203312,7.267351456
203314,7.517589518
203315,7.196372855
203316,6.105569879
203317,6.593375631
203318,9.916999615
203319,6.494650833
203320,9.304429844
203321,6.696828447
203322,7.743944723
203323,9.478347671
203324,9.546785367
203325,8.15570792
203326,7.273907517
203327,10.1839403
203328,8.611020598
203329,8.394526845
203330,8.548902318
203331,8.496992539
203332,7.778986553
203333,7.568128375
203334,6.74103665
203335,7.930400987
203337,7.389388999
203338,9.209486188
203339,8.088631135
203340,9.499715714
203341,8.954667527
203342,9.799630101
203343,6.720700846
203344,7.989175745
203345,6.619910215
203346,7.832837365
203347,7.214976801
203348,6.78112061
203349,6.540339493
203350,8.389594579
203351,6.521848258
203352,7.914751756
203353,9.571295454
203354,9.006383219
203355,7.892090007
203356,8.099560048
203358,6.338790964
203359,6.661281429
203360,8.926123984
203361,7.076262282
203362,7.618716825
203363,9.213894095
203364,6.531580707
203365,8.450158869
203366,7.838961577
203367,9.582551429
203368,8.475439266
203369,9.183804763
203370,9.710907367
203371,7.234788061
203372,10.64272678
203373,7.206439103
203374,9.152572423
203375,5.670892119
203376,7.751471893
203377,7.902419411
203378,6.12094789
203379,9.994541202
203380,8.22653225
203381,5.809324637
203382,7.566141629
203383,7.168708156
203384,7.691426321
203385,8.012572545
203386,8.888209735
203387,8.673365646
203388,5.287191065
203389,7.167733837
203390,10.10094652
203391,7.828001762
203392,9.05304172
203393,9.917553851
203394,7.607602795
203395,7.766694812
203396,7.545228209
203397,9.458612215
203398,9.134127661
203399,7.21024544
203400,8.722222068
203401,6.639754235
203402,8.462426943
203403,7.517301435
203404,10.60129723
203405,7.315330458
203406,9.013596303
203407,7.961621803
203408,9.13416994
203409,7.419941326
203410,8.944674604
203411,7.476127351
203412,6.321048003
203413,6.900067065
203414,9.273131167
203415,6.424012961
203416,7.88040055
203417,6.96893932
203418,9.730054224
203419,7.944114925
203420,7.770612125
203421,9.67159285
203422,8.442894105
203423,6.885772327
203424,6.204390326
203425,8.275616039
203426,9.849779562
203427,8.20641991
203428,8.494267833
203429,7.729393019
203430,8.102386567
203431,9.836579098
203432,7.722207647
203433,8.616198212
203434,7.984536494
203435,6.073766346
203436,8.724882384
203437,7.371215567
203438,8.196066285
203439,8.8359627
203440,8.909226661
203441,6.174677915
203442,8.097370176
203443,7.68371539
203444,8.137457983
203445,7.792405302
203446,8.5543656
203447,7.342421791
203448,8.158269473
203449,7.37780019
203451,7.551948432
203452,7.037053474
203453,9.447493244
203454,9.311076131
203455,8.799835505
203456,6.461552991
203457,5.916778491
203458,5.665002881
203459,7.489482906
203460,7.446889345
203461,9.673401593
203462,8.649337557
203464,8.259157907
203465,9.846037342
203466,9.246824385
203467,6.309070929
203468,7.431671102
203470,10.18507663
203471,6.379842504
203472,9.206661753
203473,8.097411888
203474,6.960133443
203475,7.312529813
203476,9.064589513
203477,5.88506819
203478,8.252312599
203479,9.617888713
203480,6.217206476
203481,8.641561656
203482,8.561229922
203483,9.767757893
203484,9.748961196
203485,8.274614834
203486,10.61081458
203487,8.339390992
203488,9.770065588
203489,7.702942114
203490,10.3539005
203491,7.370649599
203492,7.257746317
203493,9.505363334
203494,7.62095983
203495,8.714627403
203496,9.394001194
203497,8.128159224
203498,10.75336715
203499,8.043124249
203500,8.81440098
203501,8.370763952
203502,7.797026857
203503,7.019681568
203504,6.855557619
203505,8.725484084
203506,9.871562566
203507,7.67947493
203508,10.13019176
203509,8.930645884
203510,7.710208376
203511,6.566559089
203512,8.324280606
203513,7.448442628
203514,8.936863489
203515,9.781260571
203516,8.192483353
203517,6.377379181
203518,8.691925394
203519,7.563103592
203520,6.534788031
203521,8.593311645
203522,7.482591715
203523,8.976705051
203525,9.41577166
203526,7.234104851
203527,9.402878423
203528,9.49683022
203529,5.917571453
203530,7.952208931
203531,8.441756193
203532,7.688291803
203533,6.496249185
203534,8.158832996
203535,8.674234345
203536,6.540376289
203537,8.04437358
203538,9.264128519
203539,8.516242122
203540,7.183474106
203541,8.005680256
203542,7.64237448
203543,8.897911949
203544,8.877238754
203545,7.359630237
203546,8.03153978
203547,7.038013735
203548,7.624553688
203549,8.466722868
203550,6.674334398
203551,9.037069909
203552,7.902073829
203553,9.191199641
203554,8.828429681
203555,8.119467746
203556,7.189990625
203557,8.299335097
203558,7.95403534
203559,7.700160474
203560,6.626828298
203561,7.227522915
203562,6.153147911
203563,5.737952871
203564,7.983044122
203565,8.126245542
203566,7.381432973
203567,6.327077229
203568,7.622984697
203569,8.719079579
203570,8.924638763
203571,7.361693637
203572,6.752661168
203573,7.548903284
203574,9.131216832
203575,6.704238061
203576,9.217883668
203577,7.810265007
203578,9.699113048
203579,9.088083951
203580,9.700256173
203581,8.404500133
203582,6.246906675
203583,9.75584057
203584,8.676453496
203585,6.785133642
203586,7.248408849
203587,8.762206367
203588,6.379585612
203589,8.005545321
203590,9.822257467
203591,6.824185369
203592,8.968269126
203593,7.897346361
203594,7.929802466
203595,10.50982925
203596,5.991095177
203597,8.656999001
203598,9.970542636
203599,7.318487899
203600,8.761304831
203601,8.418864795
203602,9.354021094
203603,6.955025115
203604,8.210485374
203605,8.507888051
203606,9.509764875
203607,7.455467264
203608,7.518894801
203609,10.46937303
203610,7.394278455
203611,8.674876121
203612,8.757565785
203613,8.556812837
203614,6.195306201
203615,9.714169854
203616,8.537172186
203617,7.967461772
203618,7.601358303
203619,8.573454336
203620,9.126261225
203621,9.266080418
203622,9.81370325
203623,8.675942139
203624,10.13809621
203625,8.555599074
203626,7.045066461
203627,8.460294369
203628,9.533584324
203629,8.064004457
203630,10.96009532
203631,7.244705251
203632,9.067727222
203633,8.585669212
203634,8.224469693
203635,6.871061648
203636,10.23502996
203637,9.267040599
203638,8.601083987
203639,10.37589964
203640,6.717538455
203641,8.577403193
203642,7.669247329
203643,9.189552164
203644,8.577550169
203645,6.557102965
203646,8.856331169
203648,7.936740913
203649,9.818675956
203650,9.589088788
203652,10.04563525
203653,7.60910694
203654,9.097386365
203655,5.807751005
203656,9.946901137
203657,7.137178899
203658,6.625036586
203659,8.71902059
203660,8.849215921
203661,7.832967617
203662,6.113823656
203663,9.052265513
203664,7.867077566
203665,10.22228562
203666,6.264461499
203667,9.596982957
203668,6.870151532
203669,5.952655397
203670,8.546539544
203671,8.214972357
203672,7.009125215
203673,6.748238339
203674,8.729552617
203675,6.244460239
203676,7.463804513
203677,7.262347264
203678,6.199709105
203679,8.759962488
203680,7.646432099
203681,9.147611433
203682,7.834052891
203683,8.019526893
203684,8.377466654
203685,8.755939202
203686,8.058086198
203687,8.94428633
203688,9.072984383
203689,8.803583289
203690,7.108506273
203691,7.558235267
203692,7.180177361
203693,10.01403497
203694,7.054214441
203695,8.245451675
203696,8.865181351
203697,7.799213965
203698,7.000457404
203699,7.825082653
203700,9.112546324
203701,6.729477856
203702,6.647779902
203703,8.727864574
203704,7.122467599
203705,7.242805231
203706,7.342446007
203707,7.233344818
203708,8.633622549
203709,6.506053939
203710,10.63959007
203711,9.021249023
203712,7.485062768
203713,7.114597234
203714,9.011013272
203715,10.13456099
203716,9.339557567
203717,7.917798082
203718,7.448796355
203720,8.333002178
203721,8.625085873
203722,8.19650557
203723,8.838525131
203724,9.308572158
203725,8.586838714
203726,6.823462368
203727,7.832900633
203728,7.190938336
203729,6.666968196
203730,9.030658033
203731,9.656314964
203733,8.491356574
203734,7.962382989
203735,9.855784009
203736,8.066350864
203737,7.369601611
203738,9.901970736
203739,6.668066415
203740,8.41913176
203741,7.310768917
203742,8.679109791
203743,8.312327553
203744,8.675354839
203745,10.33748156
203746,7.244577667
203747,8.913379382
203748,6.256318914
203749,9.330272705
203750,9.632492769
203751,8.981206723
203752,9.465280431
203753,8.052386104
203755,9.536416928
203756,8.39401909
203757,9.583357634
203758,7.631200707
203759,9.084385824
203760,8.66729262
203761,8.52824132
203762,5.569382893
203763,6.514213696
203764,7.998923405
203765,8.817304725
203766,5.193192893
203767,9.299033142
203768,7.703315107
203769,8.330226891
203770,7.748657947
203771,9.871948172
203772,7.7218354
203773,7.245397104
203774,7.505915281
203775,8.306590999
203776,6.613172266
203777,7.612383727
203778,7.94446092
203779,10.17104163
203780,8.169465482
203781,6.424383607
203782,8.915956547
203783,7.245323942
203784,8.822499809
203785,8.062692523
203786,7.044616712
203787,7.518952473
203788,8.894611633
203789,8.457621589
203790,8.085314836
203791,6.070071964
203792,7.264223828
203793,9.491598359
203794,8.112533362
203795,6.996969885
203796,6.721617475
203797,8.614119175
203798,6.770032293
203799,6.563827827
203801,6.960490093
203802,9.514698613
203803,8.069121574
203804,6.477235843
203805,7.129098108
203806,9.075392305
203807,10.20254902
203808,7.990145092
203809,7.095973024
203810,8.016695174
203811,7.692651526
203812,9.617393285
203813,10.26458474
203814,5.972119279
203815,7.354110457
203816,6.91587684
203817,7.256258123
203818,8.682164482
203819,8.864811104
203820,9.220334315
203821,6.719242555
203822,8.16715784
203823,8.135916276
203824,8.254721681
203825,8.63814488
203826,7.56017376
203827,9.186955176
203828,9.099437446
203829,7.462300826
203830,6.992883628
203831,7.70698075
203832,7.157173428
203833,7.633967002
203834,7.477723993
203835,8.106720979
203836,9.725443893
203837,7.829620701
203838,8.950030136
203839,8.921173998
203840,8.393024977
203841,10.67570907
203842,8.621814528
203843,8.448263088
203844,8.081413433
203845,8.182127965
203846,7.728352382
203847,7.860270113
203848,7.95008044
203849,7.031695897
203850,8.720467469
203851,9.134924318
203852,8.304616664
203853,8.387446021
203854,7.004633016
203858,7.373912712
203859,8.883047718
203860,9.749875523
203861,7.300149725
203862,7.156251427
203863,7.208273173
203864,8.329441452
203865,9.119493852
203866,9.069830712
203867,7.328177186
203868,7.715093169
203869,8.542057578
203870,10.21001019
203871,7.482274908
203872,8.472077349
203873,7.358897159
203874,8.384885902
203875,8.079354161
203876,7.733895248
203877,8.066037226
203878,10.47906354
203879,9.141743736
203880,9.504103851
203881,9.691436517
203882,9.429734565
203883,6.607778251
203884,10.0697851
203885,8.061875104
203886,7.207912164
203887,7.259947382
203888,6.764482819
203889,7.675524976
203891,5.519521169
203892,7.515146448
203893,7.24995601
203894,7.637307114
203895,9.420661536
203896,7.94933428
203897,7.396002624
203898,9.245604124
203899,9.447883998
203900,7.802165999
203901,9.333176801
203902,9.883192471
203904,7.022934329
203905,6.852405825
203906,7.461967883
203908,7.313054568
203909,8.706419449
203910,10.00071953
203911,7.30237051
203913,8.915642142
203914,10.52462616
203916,7.576698938
203917,7.833825326
203918,9.318933219
203919,8.226105034
203920,7.529104999
203921,10.22876728
203922,9.811166522
203923,7.677028811
203924,8.785761115
203925,9.053172385
203926,9.033053059
203927,7.907276583
203928,6.309604145
203929,8.062148222
203930,5.56653766
203931,7.807835366
203932,10.41673763
203933,8.187876601
203934,8.684708875
203935,9.663642309
203936,9.699762208
203938,10.29020921
203939,8.091059381
203940,6.924336638
203941,8.884938764
203942,9.762058004
203943,9.937948861
203944,7.098307019
203945,7.506041965
203946,8.032936326
203947,8.671533208
203948,8.935612964
203949,9.252339601
203950,7.604532698
203951,7.058696118
203952,8.588213137
203953,9.628552685
203954,7.400046555
203955,6.365237999
203956,9.226031155
203957,9.953450036
203958,6.925495409
203959,7.837221173
203960,8.13393992
203961,8.787902412
203962,5.510263079
203963,8.096856405
203964,8.258156787
203966,9.397178422
203967,9.479808708
203968,6.610022868
203969,7.234875553
203970,8.796623943
203971,8.701688151
203972,7.993341655
203973,7.550447079
203974,9.418322843
203975,9.263706773
203976,7.43713644
203977,7.905363112
203978,8.865057554
203979,6.725127641
203980,7.240178141
203981,6.468790075
203982,8.099766031
203983,7.196352464
203984,8.007940348
203985,10.49386971
203986,6.78288597
203987,10.07006399
203988,8.61793401
203989,8.622608817
203990,7.546406981
203991,10.20524372
203992,9.627894831
203994,8.065276663
203995,7.902284701
203996,7.152611858
203997,6.574299553
203998,8.14388357
203999,9.191055019
204000,10.27063509
204001,8.395117602
204002,6.749983243
204003,9.686331385
204004,8.68535845
204005,8.826108171
204006,7.634109966
204007,7.682978715
204008,5.121752605
204009,9.297414307
204010,7.781274745
204011,7.338715268
204012,8.449421143
204013,7.619351197
204014,8.287947025
204015,10.00557284
204017,8.515454094
204020,8.896146956
204021,8.868405672
204022,6.973032798
204023,8.116441049
204024,9.565244829
204025,9.347748226
204026,7.422286234
204027,5.827444053
204028,6.871469556
204029,9.131931454
204030,9.816336634
204031,8.889092537
204032,7.826460823
204033,9.044522376
204034,8.257699463
204035,7.317130415
204036,7.709992065
204038,7.415233129
204039,10.5870085
204040,7.08874656
204041,8.29493257
204042,10.11881312
204043,8.405802588
204044,5.97279178
204045,9.804651762
204046,7.292643316
204047,10.12152422
204048,6.870791188
204049,10.24285102
204050,7.044407423
204051,8.719089368
204052,8.509159051
204054,7.063487766
204055,6.87348042
204056,9.437559376
204058,9.089552871
204059,8.94201577
204060,9.509280441
204061,6.086979035
204062,6.47156668
204063,9.313946956
204064,7.270873277
204065,9.176248648
204066,6.053073506
204067,8.627320583
204068,9.215792412
204069,9.194936714
204070,6.986542744
204071,8.747149768
204072,7.512341382
204073,9.522591923
204074,7.779885059
204075,8.505403371
204076,7.374953191
204077,8.334862777
204078,7.295989276
204079,8.2319371
204080,9.165949921
204081,5.891470033
204082,9.627263788
204083,6.107249866
204084,5.910742602
204085,6.328858076
204086,6.200002302
204087,7.011380264
204088,8.26589497
204089,7.377949839
204090,10.72339839
204091,7.558829357
204092,7.297635742
204093,8.773516632
204094,7.580212639
204095,9.065507879
204096,7.327545107
204097,7.412416453
204098,8.735072506
204099,7.837563262
204100,9.638707873
204102,9.732348771
204103,7.294300462
204104,8.401061625
204105,9.224029416
204106,7.938521342
204107,9.376759783
204108,9.858343451
204109,9.589027688
204110,7.675712795
204111,9.407627819
204112,7.871119088
204113,8.288456844
204114,7.554364485
204115,7.894794724
204116,6.818719232
204117,8.644959505
204118,9.186817821
204119,6.569650013
204120,7.47537492
204121,7.66516405
204122,8.365352916
204123,6.528409411
204124,7.40025776
204125,7.312053638
204127,9.341207075
204128,9.723129592
204129,9.00147907
204130,8.095855268
204131,8.385048234
204132,7.339863737
204133,8.98282482
204134,7.85712001
204135,6.344300839
204136,10.50018938
204137,7.647651745
204138,8.168129586
204139,10.17476039
204140,8.982749207
204141,7.691570808
204142,10.17197568
204143,8.49783415
204144,8.23629338
204145,10.39139852
204146,7.939687515
204147,7.116777028
204148,7.928536761
204149,9.646766724
204150,7.521549768
204151,9.212188508
204152,9.916419101
204153,8.393108472
204154,8.541647247
204155,7.118812279
204156,8.906057513
204157,8.473745482
204158,9.033414125
204159,8.345414811
204160,8.932830706
204161,8.872375361
204162,9.660814366
204163,6.482326958
204164,7.721110185
204165,7.314643114
204166,8.938216639
204167,9.023627691
204168,8.038728387
204169,8.460566218
204170,10.09263141
204171,9.684768652
204172,9.343565788
204173,8.544075119
204174,5.78907087
204175,9.154188108
204176,7.732167911
204177,8.056369127
204178,9.957452599
204179,10.11322686
204180,9.236199902
204181,6.644211397
204182,7.634741386
204183,7.996217045
204184,6.898252171
204185,7.780427208
204186,8.821522045
204187,7.780586245
204188,6.513910749
204189,8.957437076
204190,7.138919281
204191,9.315418269
204192,9.187036798
204193,7.737581562
204194,8.599916737
204195,9.670786398
204196,10.03284557
204197,6.936837179
204198,6.966192844
204199,7.548690356
204200,7.616442128
204201,8.115909949
204202,8.594237715
204203,9.033669651
204204,9.567115061
204205,8.578469912
204206,9.17565484
204207,8.666107325
204208,7.135767481
204209,8.82262938
204210,9.850907939
204211,7.972618426
204212,7.509969784
204213,8.501598128
204214,9.015826742
204215,8.509446448
204216,8.352268944
